"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00094728","1947-09","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","585.8","0","115.0",",0","9",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","22",",0","0",",0","","","","","19470928","+,,0","19470930","+,,0","19470930","+,,0","","","19470916",",,0","19470913",",,0","5.0",",0,28,+","0",",,0,30,+","0",",,0,30,+","19.1",",,0,16,","31.7",",0,13,","","","55.2","0","55.2",",0","80.1",",,,0","","","","","","","","","0",",,,0","20.33",",0","25.13",",,,0","15.52",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1947-10","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","619.6","0","33.8",",0","6",",Z","3",",Z","0",",Z","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","0",",0","","","","","19471001",",,0","19471031","+,,0","19471031","+,,0","","","19471029",",,Z","19471023",",,0","2.2",",0,01,","0",",,0,31,+","0",",,0,31,+","16.3",",,Z,29,","29.4",",0,23,","","","112.8","0","57.6",",0","44.0",",,,Z","","","","","","","","","0",",,,0","17.57",",0","22.48",",,,0","12.65",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1947-11","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","619.6","0","0.0",",0","9",",0","7",",0","3",",0","0",",0","0",",0","0",",0","4",",0","0",",0","0",",0","0",",0","","","","","19471130",",,0","19471130","+,,0","19471128","+,,0","","","19471108",",,0","19471108",",,0","-2.8",",0,30,","0",",,0,30,+","0",",T,0,28,+","45.5",",,0,08,","16.1",",0,08,","","","459.4","0","346.6",",0","173.3",",,,0","","","","","","","","","0",",T,,0","6.78",",0","9.96",",,,0","3.59",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1947-12","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","619.6","0","0.0",",0","11",",0","6",",0","1",",0","9",",0","2",",0","0",",0","25",",0","5",",0","0",",0","0",",0","","","","","19471220",",,0","19471227",",,0","19471226",",,0","","","19471226",",,0","19471203",",,0","-8.3",",0,20,","660",",,0,27,","663",",,0,26,","59.9",",,0,26,","14.4",",0,03,","","","993.1","0","533.7",",0","99.6",",,,0","","","","","","","","","768",",,,0","1.12",",0","4.33",",,,0","-2.09",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1948-01","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","0.0","0","0.0",",0","13",",0","9",",0","1",",0","31",",0","7",",0","1",",0","28",",0","13",",0","0",",0","0",",0","","","","","19480131",",,0","19480101",",,0","19480124",",,0","","","19480113",",,0","19480109",",,0","-17.8",",0,31,","432",",,0,01,","81",",,0,24,","31.0",",,0,13,","7.2",",0,09,","","","1675.0","0","681.9",",0","120.4",",,,0","","","","","","","","","389",",,,0","-3.66",",0","-0.45",",,,0","-6.88",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1948-02","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","0.0","0","0.0",",0","9",",Z","6",",Z","0",",Z","22",",0","3",",0","0",",0","24",",0","12",",0","0",",0","0",",0","","","","","19480210",",,0","19480208",",,0","19480222",",,0","","","19480228",",,Z","19480219",",,0","-14.4",",0,10,","356",",,0,08,","145",",,0,22,","18.5",",,Z,28,","15.0",",0,19,","","","2227.3","0","552.3",",0","64.0",",,,Z","","","","","","","","","346",",,,0","-0.71",",0","3.24",",,,0","-4.66",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1948-03","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","0.3","0","0.3",",0","12",",0","11",",0","1",",0","5",",0","2",",0","0",",0","13",",0","3",",0","3",",0","0",",0","","","","","19480305",",,0","19480306","+,,0","19480302",",,0","","","19480302",",,0","19480322",",,0","-12.8",",0,05,","51",",,0,06,+","71",",,0,02,","25.4",",,0,02,","23.3",",0,22,","","","2623.2","0","395.9",",0","89.2",",,,0","","","","","","","","","122",",,,0","5.57",",0","10.32",",,,0","0.82",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1948-04","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","0.3","0","0.0",",0","12",",Z","6",",Z","1",",Z","0",",0","0",",0","0",",0","1",",0","0",",0","4",",0","0",",0","","","","","19480404",",,0","19480430","+,,0","19480430","+,,0","","","19480401",",,Z","19480420",",,0","0.0",",0,04,","0",",,0,30,+","0",",,0,30,+","40.9",",,Z,01,","23.9",",0,20,","","","2857.1","0","233.9",",0","82.8",",,,Z","","","","","","","","","0",",,,0","10.54",",0","14.93",",,,0","6.15",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1948-05","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","17.9","0","17.6",",0","15",",Z","10",",Z","2",",Z","0",",0","0",",0","0",",0","0",",0","0",",0","11",",0","0",",0","","","","","19480509",",,0","19480531","+,,0","19480531","+,,0","","","19480530",",,Z","19480512","+,,0","7.2",",0,09,","0",",,0,31,+","0",",,0,31,+","63.2",",,Z,30,","30.6",",0,12,+","","","2957.7","0","100.6",",0","192.5",",,,Z","","","","","","","","","0",",,,0","15.65",",0","19.77",",,,0","11.54",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1948-06","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","101.2","0","83.3",",0","16",",Z","10",",Z","2",",Z","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","2",",0","","","","","19480606",",,0","19480630","+,,0","19480630","+,,0","","","19480619",",,Z","19480629","+,,0","11.1",",0,06,","0",",,0,30,+","0",",,0,30,+","35.8",",,Z,19,","33.3",",0,29,+","108.8",",,,0","2967.4","0","9.7",",0","140.3",",,,Z","","","","","","","","","0",",,,0","20.79",",0","25.28",",,,0","16.30",",,,0","","","","","","","","","","","","","1244",",,,0","","","","","","","","","",""
"USW00094728","1948-07","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","310.4","0","209.2",",0","10",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","6",",0","","","","","19480707",",,0","19480731","+,,0","19480731","+,,0","","","19480713",",,0","19480705",",,0","15.0",",0,07,","0",",,0,31,+","0",",,0,31,+","39.9",",,0,13,","34.4",",0,05,","","","0.0","0","0.0",",0","114.7",",,,0","","","","","","","","","0",",,,0","25.08",",0","29.61",",,,0","20.55",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1948-08","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","486.9","0","176.5",",0","9",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","5",",0","","","","","19480807","+,,0","19480831","+,,0","19480831","+,,0","","","19480813",",,0","19480826",",,0","16.7",",0,07,+","0",",,0,31,+","0",",,0,31,+","23.1",",,0,13,","39.4",",0,26,","125.1",",,,0","0.0","0","0.0",",0","76.0",",,,0","","","","","","","","","0",",,,0","24.03",",0","28.15",",,,0","19.90",",,,0","","","","","","","","","","","","","1429",",,,0","","","","","","","","","",""
"USW00094728","1948-09","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","583.0","0","96.1",",0","4",",Z","4",",Z","0",",Z","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","0",",0","","","","","19480922",",,0","19480930","+,,0","19480930","+,,0","","","19480930",",,Z","19480913","+,,0","9.4",",0,22,","0",",,0,30,+","0",",,0,30,+","17.8",",,Z,30,","31.7",",0,13,+","","","9.1","0","9.1",",0","32.5",",,,Z","","","","","","","","","0",",,,0","21.23",",0","26.32",",,,0","16.15",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1948-10","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","589.4","0","6.4",",0","8",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","6",",0","0",",0","","","","","19481019",",,0","19481031","+,,0","19481031","+,,0","","","19481008",",,0","19481001",",,0","2.2",",0,19,","0",",,0,31,+","0",",,0,31,+","16.3",",,0,08,","26.7",",0,01,","","","159.5","0","150.4",",0","38.5",",,,0","","","","","","","","","0",",,,0","13.69",",0","17.97",",,,0","9.41",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1948-11","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","590.8","0","1.4",",0","13",",Z","8",",Z","0",",Z","0",",Z","0",",Z","0",",0","0",",0","0",",0","2",",0","0",",0","","","","","19481130",",,0","19481129",",,0","19481129",",,Z","","","19481110",",,Z","19481120","+,,0","0.6",",0,30,","0",",T,0,29,","0",",T,Z,29,","23.9",",,Z,10,","23.3",",0,20,+","40.4","3,,,0","370.6","0","211.1",",0","80.6",",,,Z","","","","","","","","","0",",T,,Z","11.34",",0","14.84",",,,0","7.85",",,,0","","","","","","","","","","","","","1544","2,,,0","","","","","","","","","",""
"USW00094728","1948-12","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","590.8","0","0.0",",0","10",",Z","7",",Z","3",",Z","12",",0","3",",0","0",",0","14",",0","6",",0","0",",0","0",",0","","","","","19481226",",,0","19481220","+,,Z","19481219",",,0","","","19481230",",,Z","19481213",",,0","-12.2",",0,26,","356",",,Z,20,+","401",",,0,19,","39.1",",,Z,30,","14.4",",0,13,","","","831.0","0","460.4",",0","159.5",",,,Z","","","","","","","","","643",",,,0","3.48",",0","6.64",",,,0","0.32",",,,0","","","","","","","","","","","","","5227",",,,0","","","","","","","","","",""
"USW00094728","1949-01","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","0.0","0","0.0",",0","13",",Z","10",",Z","2",",Z","5",",Z","1",",Z","0",",0","17",",0","1",",0","0",",0","0",",0","","","","","19490130",",,0","19490101",",,0","19490101",",,Z","","","19490121",",,Z","19490119",",,0","-6.7",",0,30,","152",",,0,01,","38",",,Z,01,","31.2",",,Z,21,","16.1",",0,19,","","","1285.5","0","454.5",",0","153.2",",,,Z","","","","","","","","","46",",,,Z","3.67",",0","6.99",",,,0","0.36",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1949-02","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","0.0","0","0.0",",0","12",",Z","8",",Z","1",",Z","5",",Z","2",",Z","0",",0","16",",0","1",",0","1",",0","0",",0","","","","","19490212",",,0","19490211","+,,0","19490228",",,Z","","","19490222",",,Z","19490215",",,0","-8.3",",0,12,","51",",,0,11,+","229",",,Z,28,","27.7",",,Z,22,","22.8",",0,15,","","","1696.1","0","410.6",",0","90.9",",,,Z","","","","","","","","","272",",,,Z","3.67",",0","7.80",",,,0","-0.46",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1949-03","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","1.7","0","1.7",",0","7",",Z","4",",Z","0",",Z","7",",0","1",",0","0",",0","15",",0","1",",0","3",",0","0",",0","","","","","19490320","+,,0","19490301",",,0","19490318",",,0","","","19490323",",,Z","19490327",",,0","-7.8",",0,20,+","229",",,0,01,","97",",,0,18,","17.8",",,Z,23,","23.9",",0,27,","","","2079.3","0","383.2",",0","42.2",",,,Z","","","","","","","","","107",",,,0","6.03",",0","10.56",",,,0","1.49",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1949-04","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","3.6","0","1.9",",0","10",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","","","","","19490417",",,0","19490430","+,,0","19490430","+,,0","","","19490406",",,0","19490414",",,0","2.2",",0,17,","0",",,0,30,+","0",",,0,30,+","33.3",",,0,06,","26.1",",0,14,","","","2268.3","0","189.0",",0","112.2",",,,0","","","","","","","","","0",",,,0","12.10",",0","16.90",",,,0","7.30",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1949-05","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","38.9","0","35.3",",0","15",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","17",",0","2",",0","","","","","19490530","+,,0","19490531","+,,0","19490531","+,,0","","","19490522",",,0","19490506",",,0","7.2",",0,30,+","0",",,0,31,+","0",",,0,31,+","23.1",",,0,22,","33.3",",0,06,","10.4",",,,0","2337.0","0","68.7",",0","86.7",",,,0","","","","","","","","","0",",,,0","17.25",",0","22.70",",,,0","11.81",",,,0","","","","","","","","","","","","","1066",",,,0","","","","","","","","","",""
"USW00094728","1949-06","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","194.2","0","155.3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","7",",0","","","","","19490608",",,0","19490630","+,,0","19490630","+,,0","","","19490619","+,,0","19490626",",,0","11.1",",0,08,","0",",,0,30,+","0",",,0,30,+","0.3",",,0,19,+","35.6",",0,26,","16.3",",,,0","2338.4","0","1.4",",0","0.6",",,,0","","","","","","","","","0",",,,0","23.46",",0","28.55",",,,0","18.38",",,,0","","","","","","","","","","","","","1287",",,,0","","","","","","","","","",""
"USW00094728","1949-07","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","445.8","0","251.6",",0","11",",Z","9",",Z","1",",Z","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","13",",0","","","","","19490701",",,0","19490731","+,,0","19490731","+,,0","","","19490727",",,Z","19490704",",,0","16.7",",0,01,","0",",,0,31,+","0",",,0,31,+","27.9",",,Z,27,","38.9",",0,04,","177.4",",,,0","0.0","0","0.0",",0","107.0",",,,Z","","","","","","","","","0",",,,0","26.45",",0","31.29",",,,0","21.61",",,,0","","","","","","","","","","","","","953",",,,0","","","","","","","","","",""
"USW00094728","1949-08","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","647.7","0","201.9",",0","11",",Z","7",",Z","0",",Z","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","7",",0","","","","","19490820",",,0","19490831","+,,0","19490831","+,,0","","","19490816",",,Z","19490809",",,0","12.8",",0,20,","0",",,0,31,+","0",",,0,31,+","21.3",",,Z,16,","37.8",",0,09,","159.1",",,,0","0.0","0","0.0",",0","109.0",",,,Z","","","","","","","","","0",",,,0","24.85",",0","29.45",",,,0","20.24",",,,0","","","","","","","","","","","","","608",",,,0","","","","","","","","","",""
"USW00094728","1949-09","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","695.6","0","47.9",",0","13",",Z","7",",Z","0",",Z","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","0",",0","","","","","19490925",",,0","19490930","+,,0","19490930","+,,0","","","19490929",",,Z","19490905",",,0","8.9",",0,25,","0",",,0,30,+","0",",,0,30,+","23.4",",,Z,29,","30.6",",0,05,","102.8",",,,0","28.1","0","28.1",",0","87.2",",,,Z","","","","","","","","","0",",,,0","18.99",",0","23.70",",,,0","14.28",",,,0","","","","","","","","","","","","","1058",",,,0","","","","","","","","","",""
"USW00094728","1949-10","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","730.9","0","35.3",",0","10",",Z","5",",Z","0",",Z","0",",0","0",",0","0",",0","0",",0","0",",0","16",",0","0",",0","","","","","19491027",",,0","19491031","+,,0","19491031","+,,0","","","19491026",",,Z","19491010",",,0","5.6",",0,27,","0",",,0,31,+","0",",,0,31,+","23.6",",,Z,26,","31.1",",0,10,","84.7",",,,0","95.6","0","67.5",",0","48.8",",,,Z","","","","","","","","","0",",,,0","17.29",",0","21.63",",,,0","12.95",",,,0","","","","","","","","","","","","","1555",",,,0","","","","","","","","","",""
"USW00094728","1949-11","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","730.9","0","0.0",",0","7",",0","4",",0","0",",0","1",",0","0",",0","0",",0","5",",0","1",",0","2",",0","0",",0","","","","","19491128",",,0","19491128",",,0","19491127",",,0","","","19491129",",,0","19491111",",,0","-5.0",",0,28,","25",",,0,28,","13",",,0,27,","6.6",",,0,29,","23.3",",0,11,","","","407.8","0","312.2",",0","24.4",",,,0","","","","","","","","","13",",,,0","7.93",",0","11.65",",,,0","4.20",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1949-12","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","730.9","0","0.0",",0","11",",0","7",",0","0",",0","1",",0","1",",0","0",",0","16",",0","1",",0","0",",0","0",",0","","","","","19491230",",,0","19491207",",,0","19491207",",,0","","","19491227",",,0","19491227","+,,0","-6.1",",0,30,","25",",,0,07,","28",",,0,07,","12.7",",,0,27,","17.2",",0,27,+","","","849.3","0","441.5",",0","58.0",",,,0","","","","","","","","","33",",,,0","4.09",",0","7.75",",,,0","0.43",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1950-01","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","0.0","Z","0.0","2,0","16",",Z","7",",Z","0",",Z","0",",0","0",",0","0","1,0","12","1,0","2","1,0","1","1,0","0","1,0","","","","","19500108",",1,0","19500131","+,,0","19500131",",,0","","","19500110",",,Z","19500126",",1,0","-8.9","1,0,08,","0",",T,0,31,+","10",",,0,31,","11.7",",,Z,10,","22.2","1,0,26,","","","1222.4","0","373.1","1,0","57.6",",,,Z","","","","","","","","","10",",,,0","5.37","2,0","9.52","1,,,0","1.22","1,,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1950-02","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","0.0","Z","0.0",",0","14",",Z","8",",Z","0",",Z","7",",Z","3",",Z","0",",0","21",",0","5",",0","0",",0","0",",0","","","","","19500221",",,0","19500214",",,0","19500213",",,Z","","","19500214",",,Z","19500209",",,0","-14.4",",0,21,","102",",,0,14,","89",",,Z,13,","23.6",",,Z,14,","10.6",",0,09,","","","1742.6","0","520.2",",0","112.9",",,,Z","","","","","","","","","216",",,,Z","-0.24",",0","3.10",",,,0","-3.59",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1950-03","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","0.0","Z","0.0",",0","16",",0","7",",0","0",",0","1",",0","1",",0","0",",0","20",",0","3",",0","0",",0","0",",0","","","","","19500303",",,0","19500314",",,0","19500313",",,0","","","19500321",",,0","19500328",",,0","-11.7",",0,03,","25",",,0,14,","36",",,0,13,","16.3",",,0,21,","19.4",",0,28,","","","2236.7","0","494.1",",0","69.4",",,,0","","","","","","","","","36",",,,0","2.40",",0","6.99",",,,0","-2.20",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1950-04","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","0.0","Z","0.0",",0","14",",Z","7",",Z","0",",Z","1",",0","1",",0","0",",0","8",",0","0",",0","3",",0","0",",0","","","","","19500414",",,0","19500414",",,0","19500414",",,0","","","19500428",",,Z","19500404",",,0","-3.3",",0,14,","25",",,0,14,","48",",,0,14,","9.9",",,Z,28,","24.4",",0,04,","","","2513.0","0","276.3",",0","42.4",",,,Z","","","","","","","","","48",",,,0","9.12",",0","13.60",",,,0","4.65",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1950-05","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","2.5","Z","2.5",",0","14",",Z","8",",Z","0",",Z","0",",0","0",",0","0",",0","0",",0","0",",0","12",",0","0",",0","","","","","19500508",",,0","19500531","+,,0","19500531","+,,0","","","19500529",",,Z","19500521",",,0","4.4",",0,08,","0",",,0,31,+","0",",,0,31,+","14.2",",,Z,29,","27.8",",0,21,","106.9",",,,0","2623.2","0","110.2",",0","67.6",",,,Z","","","","","","","","","0",",,,0","14.86",",0","19.40",",,,0","10.32",",,,0","","","","","","","","","","","","","1295",",,,0","","","","","","","","","",""
